Transaction_ID,Date,Store_Location,Department,Product_Name,Quantity_Sold,Unit_Price,Total_Sales,Discount_Percentage,Discounted_Sales,Customer_Segment,Inventory_Level,Restock_Days
WLMRT-01042,7/30/2023,"New York, NY",Lighting,Light Fixtures,5,294.9,1474.5,0,1474.5,Renovation Enthusiast,42,10
WLMRT-01043,12/13/2023,"Houston, TX",Appliances,Refrigerators,3,81.98,245.94,0,245.94,Professional Contractor,373,29
WLMRT-01044,5/24/2023,"Phoenix, AZ",Lighting,Outdoor Lighting,5,493.31,2466.55,0,2466.55,DIY Homeowner,334,43
WLMRT-01045,12/14/2023,"New York, NY",Paint,Exterior Paint,3,127.22,381.66,0,381.66,Renovation Enthusiast,325,24
WLMRT-01046,2/25/2023,"Phoenix, AZ",Home Improvement,Power Tools,2,470.86,941.72,0,941.72,DIY Homeowner,200,38
WLMRT-01047,8/14/2023,"Phoenix, AZ",Appliances,Dryers,6,231.3,1387.8,15,1179.63,Professional Contractor,276,10
WLMRT-01048,6/9/2023,"Houston, TX",Home Improvement,Hand Tools,4,27.53,110.12,0,110.12,DIY Homeowner,10,9
WLMRT-01049,3/3/2023,"Seattle, WA",Garden Center,Plants,9,288.48,2596.32,5,2466.5,Professional Contractor,52,8
WLMRT-01050,7/24/2023,"Seattle, WA",Plumbing,Toilets,3,434.55,1303.65,0,1303.65,Professional Contractor,173,36
WLMRT-01051,9/28/2023,"Houston, TX",Appliances,Dishwashers,3,252.87,758.61,0,758.61,Professional Contractor,192,19
WLMRT-01052,4/17/2023,"Phoenix, AZ",Plumbing,Faucets,8,317.36,2538.88,0,2538.88,Professional Contractor,373,16
WLMRT-01053,11/20/2023,"Phoenix, AZ",Appliances,Refrigerators,7,303.86,2127.02,0,2127.02,Property Manager,50,9
WLMRT-01054,4/20/2023,"Los Angeles, CA",Home Improvement,Hand Tools,4,119.89,479.56,0,479.56,DIY Homeowner,175,32
WLMRT-01055,1/17/2023,"Seattle, WA",Building Materials,Cement,3,61.28,183.84,5,174.65,Professional Contractor,216,24
WLMRT-01056,11/14/2023,"Seattle, WA",Paint,Interior Paint,9,144.87,1303.83,0,1303.83,Renovation Enthusiast,44,34
WLMRT-01057,12/24/2023,"Atlanta, GA",Paint,Paint Supplies,5,443.61,2218.05,0,2218.05,Professional Contractor,348,29
WLMRT-01058,7/12/2023,"Dallas, TX",Garden Center,Plants,8,153.23,1225.84,0,1225.84,Renovation Enthusiast,312,22
WLMRT-01059,2/7/2023,"Dallas, TX",Building Materials,Insulation,1,343.07,343.07,0,343.07,DIY Homeowner,422,32
WLMRT-01060,8/23/2023,"Los Angeles, CA",Paint,Paint Supplies,6,327.44,1964.64,20,1571.71,Property Manager,383,26
WLMRT-01061,3/22/2023,"Houston, TX",Paint,Primers,1,61.84,61.84,5,58.75,DIY Homeowner,490,26
WLMRT-01062,7/16/2023,"Phoenix, AZ",Lighting,Ceiling Fans,8,28.3,226.4,0,226.4,DIY Homeowner,136,19
WLMRT-01063,7/26/2023,"Seattle, WA",Garden Center,Landscaping Supplies,7,286,2002,15,1701.7,Professional Contractor,442,23
WLMRT-01064,8/24/2023,"Los Angeles, CA",Home Improvement,Hand Tools,7,335.12,2345.84,20,1876.67,Professional Contractor,400,32
WLMRT-01065,2/7/2023,"Dallas, TX",Paint,Exterior Paint,2,441.17,882.34,0,882.34,Renovation Enthusiast,259,13
WLMRT-01066,1/24/2023,"Houston, TX",Flooring,Tile,4,449.97,1799.88,0,1799.88,Property Manager,486,36
WLMRT-01067,7/30/2023,"Chicago, IL",Garden Center,Plants,3,137.02,411.06,15,349.4,Renovation Enthusiast,308,13
WLMRT-01068,11/25/2023,"Los Angeles, CA",Garden Center,Plants,6,108.17,649.02,5,616.57,DIY Homeowner,420,14
WLMRT-01069,11/16/2023,"Chicago, IL",Plumbing,Pipes,3,155.86,467.58,10,420.82,Property Manager,50,36
WLMRT-01070,7/23/2023,"Dallas, TX",Lighting,Light Fixtures,2,67.23,134.46,5,127.74,Professional Contractor,444,10
WLMRT-01071,7/31/2023,"Atlanta, GA",Paint,Exterior Paint,2,346.77,693.54,20,554.83,DIY Homeowner,258,29
WLMRT-01072,10/31/2023,"Houston, TX",Plumbing,Pipes,2,349.82,699.64,0,699.64,Renovation Enthusiast,87,10
WLMRT-01073,8/16/2023,"Dallas, TX",Home Improvement,Workbenches,6,206.76,1240.56,0,1240.56,Property Manager,40,16
WLMRT-01074,8/22/2023,"Chicago, IL",Flooring,Tile,3,174.87,524.61,0,524.61,Professional Contractor,317,40
WLMRT-01075,3/2/2023,"Los Angeles, CA",Garden Center,Landscaping Supplies,7,404.99,2834.93,5,2693.18,Property Manager,252,35
WLMRT-01076,1/21/2023,"New York, NY",Home Improvement,Tool Sets,2,141.84,283.68,0,283.68,Professional Contractor,21,13
WLMRT-01077,7/11/2023,"Chicago, IL",Home Improvement,Hand Tools,3,230.98,692.94,10,623.65,Professional Contractor,104,41
WLMRT-01078,3/17/2023,"Dallas, TX",Home Improvement,Hand Tools,9,65.27,587.43,20,469.94,DIY Homeowner,21,19
WLMRT-01079,11/22/2023,"Seattle, WA",Flooring,Carpet,5,245.52,1227.6,10,1104.84,Property Manager,333,10
WLMRT-01080,9/8/2023,"Los Angeles, CA",Lighting,Ceiling Fans,8,17.28,138.24,0,138.24,Renovation Enthusiast,25,23
WLMRT-01081,12/9/2023,"Chicago, IL",Flooring,Tile,2,360.56,721.12,5,685.06,Professional Contractor,96,28
WLMRT-01082,12/1/2023,"Chicago, IL",Appliances,Dryers,9,163.75,1473.75,5,1400.06,DIY Homeowner,123,42
WLMRT-01083,10/19/2023,"Seattle, WA",Home Improvement,Tool Sets,1,213.73,213.73,0,213.73,Professional Contractor,77,28
WLMRT-01084,9/11/2023,"Los Angeles, CA",Garden Center,Gardening Tools,8,453.61,3628.88,0,3628.88,Property Manager,197,7
WLMRT-01085,9/7/2023,"Houston, TX",Flooring,Laminate,9,33.23,299.07,15,254.21,Property Manager,403,42
WLMRT-01086,9/2/2023,"Chicago, IL",Appliances,Washers,6,487.13,2922.78,0,2922.78,DIY Homeowner,333,25
WLMRT-01087,3/14/2023,"Houston, TX",Appliances,Dryers,6,269.62,1617.72,20,1294.18,Professional Contractor,94,17
WLMRT-01088,11/20/2023,"Atlanta, GA",Paint,Primers,9,435,3915,0,3915,Renovation Enthusiast,213,8
WLMRT-01089,7/16/2023,"Houston, TX",Lighting,Outdoor Lighting,6,41.13,246.78,5,234.44,Property Manager,102,28
WLMRT-01090,7/27/2023,"Chicago, IL",Building Materials,Lumber,3,27.74,83.22,20,66.58,Professional Contractor,387,12
WLMRT-01091,7/6/2023,"Phoenix, AZ",Paint,Primers,9,128.39,1155.51,10,1039.96,Professional Contractor,369,38
WLMRT-01092,6/29/2023,"Dallas, TX",Plumbing,Faucets,2,198.63,397.26,5,377.4,Renovation Enthusiast,68,25
WLMRT-01093,4/5/2023,"Atlanta, GA",Appliances,Refrigerators,1,194.39,194.39,0,194.39,Renovation Enthusiast,360,25
WLMRT-01094,12/15/2023,"Dallas, TX",Lighting,Ceiling Fans,4,328.92,1315.68,0,1315.68,Professional Contractor,320,12
WLMRT-01095,2/20/2023,"Dallas, TX",Home Improvement,Power Tools,8,56.44,451.52,0,451.52,Renovation Enthusiast,244,25
WLMRT-01096,11/8/2023,"Houston, TX",Garden Center,Plants,8,128.09,1024.72,0,1024.72,DIY Homeowner,389,16
WLMRT-01097,11/22/2023,"Atlanta, GA",Paint,Exterior Paint,5,68.92,344.6,0,344.6,Professional Contractor,473,14
WLMRT-01098,8/4/2023,"Seattle, WA",Plumbing,Shower Systems,6,11.39,68.34,15,58.09,DIY Homeowner,22,16
WLMRT-01099,1/1/2023,"Phoenix, AZ",Garden Center,Plants,2,438.72,877.44,0,877.44,Property Manager,321,22
WLMRT-01100,9/9/2023,"Houston, TX",Garden Center,Plants,4,62,248,0,248,Renovation Enthusiast,277,27
WLMRT-01101,2/27/2023,"Los Angeles, CA",Appliances,Washers,2,57.83,115.66,0,115.66,Renovation Enthusiast,483,41
WLMRT-01102,2/28/2023,"Dallas, TX",Home Improvement,Tool Sets,6,217.46,1304.76,0,1304.76,Property Manager,158,13
WLMRT-01103,4/3/2023,"Seattle, WA",Home Improvement,Hand Tools,5,354.34,1771.7,0,1771.7,DIY Homeowner,95,24
WLMRT-01104,4/24/2023,"Seattle, WA",Building Materials,Cement,2,211.76,423.52,5,402.34,Professional Contractor,396,43
WLMRT-01105,10/18/2023,"Houston, TX",Garden Center,Outdoor Furniture,2,110.08,220.16,0,220.16,Property Manager,163,23
WLMRT-01106,11/9/2023,"Seattle, WA",Plumbing,Toilets,5,51.94,259.7,0,259.7,Renovation Enthusiast,149,37
WLMRT-01107,3/15/2023,"Phoenix, AZ",Flooring,Carpet,4,245.26,981.04,5,931.99,DIY Homeowner,191,20
WLMRT-01108,1/29/2023,"Chicago, IL",Building Materials,Lumber,9,328.12,2953.08,0,2953.08,Professional Contractor,104,23
WLMRT-01109,12/19/2023,"Chicago, IL",Home Improvement,Power Tools,8,488.25,3906,5,3710.7,Property Manager,143,17
WLMRT-01110,3/2/2023,"Chicago, IL",Garden Center,Gardening Tools,5,485.03,2425.15,5,2303.89,Professional Contractor,97,11
WLMRT-01111,9/9/2023,"Houston, TX",Garden Center,Gardening Tools,3,478.51,1435.53,0,1435.53,Professional Contractor,306,15
WLMRT-01112,12/8/2023,"Phoenix, AZ",Lighting,Ceiling Fans,1,108.56,108.56,20,86.85,Professional Contractor,217,37
WLMRT-01113,12/9/2023,"Chicago, IL",Building Materials,Insulation,2,323.58,647.16,5,614.8,Professional Contractor,131,29
WLMRT-01114,3/30/2023,"Dallas, TX",Building Materials,Drywall,4,74.16,296.64,0,296.64,Professional Contractor,18,43
WLMRT-01115,12/5/2023,"Los Angeles, CA",Lighting,Outdoor Lighting,8,452.52,3620.16,15,3077.14,Property Manager,71,12
WLMRT-01116,9/2/2023,"Los Angeles, CA",Garden Center,Gardening Tools,2,205.22,410.44,15,348.87,Property Manager,468,23
WLMRT-01117,2/26/2023,"Chicago, IL",Appliances,Dryers,7,16.09,112.63,5,107,DIY Homeowner,56,12
WLMRT-01118,11/23/2023,"Chicago, IL",Flooring,Carpet,5,416.72,2083.6,10,1875.24,Renovation Enthusiast,83,23
WLMRT-01119,11/22/2023,"Dallas, TX",Flooring,Tile,9,270.12,2431.08,0,2431.08,Professional Contractor,258,30
WLMRT-01120,3/21/2023,"New York, NY",Home Improvement,Power Tools,5,354.92,1774.6,0,1774.6,Property Manager,357,23
WLMRT-01121,8/2/2023,"Dallas, TX",Lighting,Ceiling Fans,4,347.73,1390.92,5,1321.37,DIY Homeowner,108,36
WLMRT-01122,5/19/2023,"Dallas, TX",Appliances,Dishwashers,3,88.7,266.1,0,266.1,Renovation Enthusiast,54,30
WLMRT-01123,5/20/2023,"Atlanta, GA",Building Materials,Drywall,6,488.01,2928.06,0,2928.06,Property Manager,373,13
WLMRT-01124,10/7/2023,"Dallas, TX",Garden Center,Outdoor Furniture,4,96.04,384.16,5,364.95,Property Manager,367,35
WLMRT-01125,7/10/2023,"Los Angeles, CA",Plumbing,Pipes,6,466.45,2798.7,10,2518.83,DIY Homeowner,23,35
WLMRT-01126,2/6/2023,"Los Angeles, CA",Flooring,Laminate,7,10.78,75.46,0,75.46,Renovation Enthusiast,252,41
WLMRT-01127,11/12/2023,"Chicago, IL",Paint,Paint Supplies,8,289.63,2317.04,5,2201.19,Property Manager,233,11
WLMRT-01128,9/9/2023,"Seattle, WA",Flooring,Laminate,6,73.87,443.22,0,443.22,Property Manager,388,11
WLMRT-01129,7/27/2023,"Atlanta, GA",Garden Center,Plants,6,297.97,1787.82,0,1787.82,Property Manager,41,30
WLMRT-01130,8/16/2023,"Seattle, WA",Flooring,Tile,4,212.82,851.28,5,808.72,Professional Contractor,54,34
WLMRT-01131,7/8/2023,"Houston, TX",Home Improvement,Hand Tools,1,286.89,286.89,0,286.89,Property Manager,458,22
WLMRT-01132,7/26/2023,"Seattle, WA",Appliances,Refrigerators,3,226.36,679.08,15,577.22,DIY Homeowner,24,41
WLMRT-01133,5/24/2023,"Seattle, WA",Plumbing,Pipes,7,345.95,2421.65,0,2421.65,Property Manager,279,36
WLMRT-01134,6/4/2023,"Phoenix, AZ",Garden Center,Landscaping Supplies,3,17.48,52.44,0,52.44,DIY Homeowner,281,18
WLMRT-01135,7/11/2023,"Seattle, WA",Flooring,Tile,6,328.55,1971.3,0,1971.3,DIY Homeowner,38,28
WLMRT-01136,1/9/2023,"Seattle, WA",Garden Center,Outdoor Furniture,4,363.09,1452.36,0,1452.36,Property Manager,209,43
WLMRT-01137,3/17/2023,"Houston, TX",Home Improvement,Workbenches,8,450.32,3602.56,15,3062.18,DIY Homeowner,164,7
WLMRT-01138,3/9/2023,"Seattle, WA",Flooring,Hardwood,1,93.37,93.37,10,84.03,DIY Homeowner,316,21
WLMRT-01139,9/3/2023,"Los Angeles, CA",Paint,Primers,6,10.2,61.2,0,61.2,DIY Homeowner,417,23
WLMRT-01140,6/27/2023,"Dallas, TX",Garden Center,Landscaping Supplies,7,347.13,2429.91,0,2429.91,DIY Homeowner,390,27
WLMRT-01141,1/15/2023,"Los Angeles, CA",Appliances,Refrigerators,3,249.68,749.04,0,749.04,Renovation Enthusiast,143,13
WLMRT-01142,1/8/2023,"Atlanta, GA",Appliances,Dryers,4,201.92,807.68,5,767.3,DIY Homeowner,496,21
WLMRT-01143,2/12/2023,"Atlanta, GA",Garden Center,Plants,9,84.57,761.13,0,761.13,Property Manager,333,26
WLMRT-01144,12/19/2023,"Seattle, WA",Appliances,Dishwashers,5,72.51,362.55,5,344.42,Property Manager,16,42
WLMRT-01145,2/21/2023,"Phoenix, AZ",Lighting,Light Fixtures,7,200.18,1401.26,20,1121.01,Property Manager,358,27
WLMRT-01146,10/25/2023,"Houston, TX",Paint,Paint Supplies,4,388.3,1553.2,5,1475.54,DIY Homeowner,61,15
WLMRT-01147,4/30/2023,"Houston, TX",Garden Center,Outdoor Furniture,7,48.8,341.6,10,307.44,Property Manager,468,34
WLMRT-01148,9/12/2023,"Chicago, IL",Plumbing,Faucets,3,499.66,1498.98,5,1424.03,Professional Contractor,347,11
WLMRT-01149,6/5/2023,"Chicago, IL",Home Improvement,Hand Tools,3,163.21,489.63,0,489.63,Property Manager,58,23
WLMRT-01150,10/17/2023,"Atlanta, GA",Paint,Interior Paint,5,273.58,1367.9,10,1231.11,Renovation Enthusiast,268,44
WLMRT-01151,6/8/2023,"Los Angeles, CA",Flooring,Tile,5,42.48,212.4,0,212.4,DIY Homeowner,396,32
WLMRT-01152,10/9/2023,"Phoenix, AZ",Garden Center,Gardening Tools,8,231.26,1850.08,5,1757.58,Property Manager,388,16
WLMRT-01153,2/16/2023,"Phoenix, AZ",Flooring,Hardwood,5,496.65,2483.25,15,2110.76,Professional Contractor,471,14
WLMRT-01154,1/27/2023,"Los Angeles, CA",Lighting,Bulbs,5,60.09,300.45,0,300.45,Property Manager,450,9
WLMRT-01155,2/21/2023,"Houston, TX",Building Materials,Drywall,9,432.54,3892.86,0,3892.86,Renovation Enthusiast,255,28
WLMRT-01156,6/15/2023,"Seattle, WA",Garden Center,Plants,3,406.4,1219.2,15,1036.32,Renovation Enthusiast,484,21
WLMRT-01157,3/31/2023,"Dallas, TX",Building Materials,Cement,5,277.85,1389.25,0,1389.25,DIY Homeowner,107,43
WLMRT-01158,1/1/2023,"Houston, TX",Plumbing,Faucets,5,106.51,532.55,20,426.04,Renovation Enthusiast,53,20
WLMRT-01159,10/8/2023,"Los Angeles, CA",Appliances,Dishwashers,4,109.73,438.92,20,351.14,Property Manager,203,41
WLMRT-01160,10/2/2023,"Dallas, TX",Building Materials,Lumber,4,466.25,1865,0,1865,Professional Contractor,175,35
WLMRT-01161,1/23/2023,"Chicago, IL",Paint,Exterior Paint,3,474.11,1422.33,0,1422.33,Professional Contractor,320,8
WLMRT-01162,2/24/2023,"Seattle, WA",Building Materials,Insulation,3,357.87,1073.61,0,1073.61,Property Manager,96,26
WLMRT-01163,2/12/2023,"Dallas, TX",Garden Center,Landscaping Supplies,1,175.09,175.09,0,175.09,Property Manager,31,28
WLMRT-01164,2/8/2023,"Chicago, IL",Paint,Interior Paint,8,397.44,3179.52,0,3179.52,Professional Contractor,83,28
WLMRT-01165,3/8/2023,"Phoenix, AZ",Home Improvement,Workbenches,8,240.87,1926.96,0,1926.96,Renovation Enthusiast,242,16
WLMRT-01166,4/12/2023,"Atlanta, GA",Lighting,Ceiling Fans,6,376.62,2259.72,5,2146.73,DIY Homeowner,344,28
WLMRT-01167,4/11/2023,"Chicago, IL",Lighting,Outdoor Lighting,2,335.42,670.84,5,637.3,DIY Homeowner,412,14
WLMRT-01168,2/13/2023,"Los Angeles, CA",Paint,Paint Supplies,5,451.33,2256.65,0,2256.65,Property Manager,414,8
WLMRT-01169,8/13/2023,"New York, NY",Paint,Paint Supplies,3,207.87,623.61,0,623.61,Property Manager,197,17
WLMRT-01170,7/19/2023,"Chicago, IL",Garden Center,Landscaping Supplies,8,232.54,1860.32,0,1860.32,Property Manager,87,34
WLMRT-01171,2/12/2023,"Seattle, WA",Appliances,Refrigerators,5,150.9,754.5,0,754.5,Renovation Enthusiast,263,21
WLMRT-01172,4/25/2023,"Houston, TX",Appliances,Dishwashers,9,83.28,749.52,0,749.52,Renovation Enthusiast,258,25
WLMRT-01173,11/30/2023,"Houston, TX",Appliances,Dryers,6,428.76,2572.56,0,2572.56,Property Manager,200,31
WLMRT-01174,2/16/2023,"New York, NY",Lighting,Ceiling Fans,9,131.98,1187.82,10,1069.04,Renovation Enthusiast,266,43
WLMRT-01175,2/15/2023,"Atlanta, GA",Garden Center,Plants,5,424.75,2123.75,0,2123.75,Renovation Enthusiast,21,12
WLMRT-01176,12/12/2023,"Los Angeles, CA",Garden Center,Plants,8,388.08,3104.64,0,3104.64,Renovation Enthusiast,61,32
WLMRT-01177,1/29/2023,"Dallas, TX",Garden Center,Outdoor Furniture,8,17.89,143.12,5,135.96,Professional Contractor,318,41
WLMRT-01178,9/18/2023,"Seattle, WA",Plumbing,Pipes,6,317.5,1905,0,1905,Property Manager,121,8
WLMRT-01179,7/29/2023,"Atlanta, GA",Flooring,Laminate,3,251.41,754.23,0,754.23,Professional Contractor,59,14
WLMRT-01180,1/14/2023,"Los Angeles, CA",Plumbing,Pipes,8,86.12,688.96,0,688.96,Property Manager,89,13
WLMRT-01181,3/19/2023,"Houston, TX",Building Materials,Lumber,1,357.56,357.56,5,339.68,DIY Homeowner,16,38
WLMRT-01182,1/24/2023,"New York, NY",Plumbing,Faucets,8,45.45,363.6,0,363.6,Professional Contractor,345,17
WLMRT-01183,11/13/2023,"New York, NY",Plumbing,Toilets,1,295.88,295.88,0,295.88,Renovation Enthusiast,36,44
WLMRT-01184,12/31/2023,"Phoenix, AZ",Lighting,Outdoor Lighting,7,153.3,1073.1,15,912.13,Property Manager,314,19
WLMRT-01185,5/5/2023,"Atlanta, GA",Appliances,Washers,4,368.9,1475.6,0,1475.6,Renovation Enthusiast,263,38
WLMRT-01186,2/6/2023,"Atlanta, GA",Garden Center,Gardening Tools,7,80.64,564.48,0,564.48,Property Manager,55,14
WLMRT-01187,1/19/2023,"Phoenix, AZ",Paint,Paint Supplies,9,232.57,2093.13,10,1883.82,Renovation Enthusiast,241,17
WLMRT-01188,11/15/2023,"Seattle, WA",Lighting,Bulbs,7,322.32,2256.24,0,2256.24,Renovation Enthusiast,184,11
WLMRT-01189,9/7/2023,"Dallas, TX",Paint,Primers,1,467.28,467.28,0,467.28,DIY Homeowner,455,21
WLMRT-01190,8/18/2023,"New York, NY",Plumbing,Toilets,9,162.38,1461.42,0,1461.42,Property Manager,487,40
WLMRT-01191,2/25/2023,"Seattle, WA",Building Materials,Cement,7,303.3,2123.1,0,2123.1,Renovation Enthusiast,343,39
WLMRT-01192,11/7/2023,"Houston, TX",Paint,Interior Paint,2,457.17,914.34,0,914.34,Renovation Enthusiast,443,20
WLMRT-01193,5/16/2023,"Houston, TX",Lighting,Ceiling Fans,6,493.34,2960.04,0,2960.04,Professional Contractor,449,20
WLMRT-01194,5/8/2023,"Seattle, WA",Lighting,Light Fixtures,1,261.9,261.9,5,248.8,Property Manager,22,25
WLMRT-01195,3/30/2023,"Phoenix, AZ",Flooring,Tile,5,329.97,1649.85,0,1649.85,DIY Homeowner,259,29
WLMRT-01196,10/6/2023,"New York, NY",Lighting,Outdoor Lighting,4,366.28,1465.12,5,1391.86,Professional Contractor,393,14
WLMRT-01197,4/14/2023,"Atlanta, GA",Garden Center,Gardening Tools,4,201.13,804.52,0,804.52,Renovation Enthusiast,352,28
WLMRT-01198,1/13/2023,"Houston, TX",Garden Center,Gardening Tools,4,146.24,584.96,10,526.46,Professional Contractor,289,40
WLMRT-01199,10/20/2023,"Los Angeles, CA",Paint,Paint Supplies,2,326,652,0,652,DIY Homeowner,499,29
WLMRT-01200,1/15/2023,"Phoenix, AZ",Lighting,Bulbs,9,330.74,2976.66,0,2976.66,DIY Homeowner,134,27
WLMRT-01201,6/15/2023,"New York, NY",Home Improvement,Tool Sets,7,67.06,469.42,5,445.95,DIY Homeowner,319,36
WLMRT-01202,10/16/2023,"Atlanta, GA",Garden Center,Landscaping Supplies,4,326.25,1305,5,1239.75,DIY Homeowner,421,15
WLMRT-01203,7/27/2023,"Chicago, IL",Home Improvement,Tool Sets,3,471.88,1415.64,0,1415.64,Professional Contractor,428,7
WLMRT-01204,3/5/2023,"Los Angeles, CA",Garden Center,Landscaping Supplies,7,316.22,2213.54,0,2213.54,Renovation Enthusiast,350,23
WLMRT-01205,6/29/2023,"Chicago, IL",Plumbing,Toilets,5,30.2,151,5,143.45,Property Manager,130,21
WLMRT-01206,1/17/2023,"Seattle, WA",Appliances,Refrigerators,9,293.33,2639.97,0,2639.97,Renovation Enthusiast,170,44
WLMRT-01207,5/25/2023,"Atlanta, GA",Plumbing,Shower Systems,1,458.08,458.08,0,458.08,Professional Contractor,196,12
WLMRT-01208,4/20/2023,"Dallas, TX",Home Improvement,Tool Sets,3,399.45,1198.35,0,1198.35,Property Manager,93,25
WLMRT-01209,2/26/2023,"Chicago, IL",Appliances,Dishwashers,8,66.12,528.96,0,528.96,Renovation Enthusiast,208,32
WLMRT-01210,1/19/2023,"Atlanta, GA",Appliances,Refrigerators,4,265.08,1060.32,0,1060.32,Professional Contractor,90,28
WLMRT-01211,1/10/2023,"Atlanta, GA",Garden Center,Landscaping Supplies,8,220.57,1764.56,0,1764.56,Professional Contractor,181,15
WLMRT-01212,1/26/2023,"Los Angeles, CA",Building Materials,Drywall,4,495.93,1983.72,10,1785.35,Property Manager,192,20
WLMRT-01213,5/23/2023,"Atlanta, GA",Plumbing,Pipes,2,471.4,942.8,0,942.8,Renovation Enthusiast,96,41
WLMRT-01214,2/22/2023,"Seattle, WA",Paint,Paint Supplies,8,237.52,1900.16,0,1900.16,Professional Contractor,117,15
WLMRT-01215,7/28/2023,"Dallas, TX",Paint,Interior Paint,5,62.37,311.85,0,311.85,Renovation Enthusiast,464,40
WLMRT-01216,5/31/2023,"Phoenix, AZ",Plumbing,Shower Systems,1,110.21,110.21,5,104.7,Renovation Enthusiast,438,41
WLMRT-01217,11/10/2023,"Los Angeles, CA",Home Improvement,Power Tools,9,205.53,1849.77,10,1664.79,DIY Homeowner,252,27
WLMRT-01218,5/4/2023,"Chicago, IL",Plumbing,Pipes,6,304.69,1828.14,0,1828.14,Property Manager,482,29
WLMRT-01219,6/11/2023,"Seattle, WA",Lighting,Light Fixtures,3,71.12,213.36,0,213.36,Renovation Enthusiast,11,30
WLMRT-01220,3/6/2023,"New York, NY",Home Improvement,Power Tools,9,361.53,3253.77,5,3091.08,Renovation Enthusiast,277,9
WLMRT-01221,10/31/2023,"Seattle, WA",Plumbing,Faucets,3,325.51,976.53,10,878.88,Renovation Enthusiast,267,36
WLMRT-01222,6/16/2023,"Los Angeles, CA",Lighting,Outdoor Lighting,1,447.57,447.57,0,447.57,Renovation Enthusiast,452,32
WLMRT-01223,7/28/2023,"Atlanta, GA",Plumbing,Toilets,5,347.91,1739.55,0,1739.55,Professional Contractor,183,34
WLMRT-01224,6/3/2023,"Phoenix, AZ",Home Improvement,Hand Tools,2,469.99,939.98,0,939.98,Professional Contractor,78,16
WLMRT-01225,6/1/2023,"New York, NY",Appliances,Dryers,8,184.01,1472.08,0,1472.08,DIY Homeowner,267,8
WLMRT-01226,8/24/2023,"Chicago, IL",Paint,Exterior Paint,4,253.08,1012.32,0,1012.32,DIY Homeowner,134,11
WLMRT-01227,5/4/2023,"Los Angeles, CA",Home Improvement,Hand Tools,9,63.03,567.27,5,538.91,Professional Contractor,49,23
WLMRT-01228,4/3/2023,"Chicago, IL",Flooring,Hardwood,8,142.77,1142.16,0,1142.16,DIY Homeowner,398,30
WLMRT-01229,9/30/2023,"Los Angeles, CA",Flooring,Carpet,3,277.56,832.68,5,791.05,Renovation Enthusiast,145,19
WLMRT-01230,7/12/2023,"Atlanta, GA",Plumbing,Shower Systems,9,65.83,592.47,5,562.85,DIY Homeowner,146,19
WLMRT-01231,11/29/2023,"Atlanta, GA",Garden Center,Plants,4,17.67,70.68,10,63.61,Property Manager,386,12
WLMRT-01232,5/20/2023,"New York, NY",Building Materials,Cement,3,257.74,773.22,15,657.24,Professional Contractor,464,42
WLMRT-01233,4/22/2023,"New York, NY",Lighting,Bulbs,1,47.28,47.28,5,44.92,Professional Contractor,95,25
WLMRT-01234,11/21/2023,"Chicago, IL",Building Materials,Lumber,1,41.52,41.52,5,39.44,Renovation Enthusiast,468,44
WLMRT-01235,12/5/2023,"New York, NY",Plumbing,Toilets,6,72.47,434.82,0,434.82,Professional Contractor,205,39
WLMRT-01236,7/1/2023,"Dallas, TX",Garden Center,Outdoor Furniture,6,229.7,1378.2,5,1309.29,Renovation Enthusiast,371,9
WLMRT-01237,6/5/2023,"Phoenix, AZ",Building Materials,Cement,3,369.9,1109.7,0,1109.7,Renovation Enthusiast,285,17
WLMRT-01238,6/4/2023,"Los Angeles, CA",Plumbing,Toilets,2,350.79,701.58,0,701.58,Renovation Enthusiast,421,27
WLMRT-01239,6/8/2023,"Houston, TX",Lighting,Ceiling Fans,5,107.7,538.5,10,484.65,DIY Homeowner,325,29
WLMRT-01240,5/4/2023,"Los Angeles, CA",Paint,Primers,3,381.13,1143.39,0,1143.39,Professional Contractor,226,44
WLMRT-01241,8/9/2023,"Phoenix, AZ",Flooring,Tile,3,172.09,516.27,10,464.64,Property Manager,137,25
WLMRT-01242,5/13/2023,"Los Angeles, CA",Building Materials,Cement,2,161.79,323.58,5,307.4,DIY Homeowner,25,20
WLMRT-01243,4/15/2023,"Houston, TX",Garden Center,Landscaping Supplies,8,146.15,1169.2,0,1169.2,Property Manager,358,42
WLMRT-01244,8/28/2023,"New York, NY",Lighting,Ceiling Fans,9,368.83,3319.47,5,3153.5,Professional Contractor,65,42
WLMRT-01245,6/23/2023,"Phoenix, AZ",Appliances,Washers,1,286.89,286.89,5,272.55,Renovation Enthusiast,78,12
WLMRT-01246,10/31/2023,"Houston, TX",Lighting,Outdoor Lighting,1,139.91,139.91,0,139.91,Renovation Enthusiast,484,14
WLMRT-01247,7/9/2023,"Seattle, WA",Plumbing,Toilets,2,368.57,737.14,0,737.14,DIY Homeowner,77,43
WLMRT-01248,1/1/2023,"Atlanta, GA",Lighting,Light Fixtures,4,305.06,1220.24,10,1098.22,Renovation Enthusiast,346,14
WLMRT-01249,1/27/2023,"Houston, TX",Building Materials,Drywall,6,254.45,1526.7,0,1526.7,DIY Homeowner,228,23
